ts,pair,signal,confidence,price,tp,sl,dry_run
2025-08-09T16:18:53.453362+00:00,BTC/USDT,SHORT,0.75,116767.3,116254.878571,117108.914286,True
2025-08-09T16:19:07.017343+00:00,ETH/USDT,SHORT,0.75,4218.21,4150.311429,4263.475714,True
2025-08-09T16:19:20.597915+00:00,SOL/USDT,SHORT,0.75,180.58,177.94,182.34,True
2025-08-09T16:19:43.025231+00:00,AVAX/USDT,SHORT,0.75,24.317,23.908464,24.589357,True
2025-08-09T16:19:55.890573+00:00,BNB/USDT,SHORT,0.75,807.8,799.914286,813.057143,True
2025-08-09T16:23:14.470945+00:00,SOL/USDT,SHORT,0.75,180.57,177.926786,182.332143,False
2025-08-09T16:23:34.314670+00:00,AVAX/USDT,SHORT,0.75,24.323,23.910714,24.597857,False
1755543409.2942402,order_placed,SOL/USDT:USDT,buy,0.4,184.28,183.36,186.12,073c33b4-b2b9-4913-9edf-c0a99fae3206,,LIVE,
1755543418.1706147,order_filled,SOL/USDT:USDT,buy,0.4,184.28,183.36,186.12,073c33b4-b2b9-4913-9edf-c0a99fae3206,,LIVE,
1755543501.763401,order_placed,AVAX/USDT:USDT,buy,2.2,23.824,23.705,24.062,dd0bb3f0-1778-45eb-97bd-1f2706823d0f,,LIVE,
1755543510.6488936,order_filled,AVAX/USDT:USDT,buy,2.2,23.824,23.705,24.062,dd0bb3f0-1778-45eb-97bd-1f2706823d0f,,LIVE,
1755543607.7010424,order_placed,BNB/USDT:USDT,sell,0.04,845.5,849.7,837.0,8e66a8b3-cf90-4900-91b5-e1e11a4fbdcb,,LIVE,
1755543616.7662232,order_filled,BNB/USDT:USDT,sell,0.04,845.5,849.7,837.0,8e66a8b3-cf90-4900-91b5-e1e11a4fbdcb,,LIVE,
1755543999.6630185,order_placed,ETH/USDT:USDT,buy,0.01,4374.58,4352.71,4418.33,fec5eebc-6563-4def-bc86-15fa1ffbe91e,,LIVE,
1755544008.5612357,order_filled,ETH/USDT:USDT,buy,0.01,4374.58,4352.71,4418.33,fec5eebc-6563-4def-bc86-15fa1ffbe91e,,LIVE,
1755544376.4385216,order_placed,SOL/USDT:USDT,buy,0.3,183.44,182.52,185.27,aa9a7127-3e26-437c-b94f-7267f541cb91,,LIVE,
1755544385.4374802,order_filled,SOL/USDT:USDT,buy,0.3,183.44,182.52,185.27,aa9a7127-3e26-437c-b94f-7267f541cb91,,LIVE,
1755544511.3632174,order_placed,BNB/USDT:USDT,buy,0.08,843.1,838.9,851.5,e371f3be-45f5-4f7c-9eed-e0ca96ef3a99,,LIVE,
1755544520.2634747,order_filled,BNB/USDT:USDT,buy,0.08,843.1,838.9,851.5,e371f3be-45f5-4f7c-9eed-e0ca96ef3a99,,LIVE,
1755544667.891929,order_placed,ETH/USDT:USDT,buy,0.01,4356.99,4335.21,4400.56,6eb8c56c-3ffa-4ea5-ab14-a41d052c465d,,LIVE,
1755544676.7729547,order_filled,ETH/USDT:USDT,buy,0.01,4356.99,4335.21,4400.56,6eb8c56c-3ffa-4ea5-ab14-a41d052c465d,,LIVE,
1755544921.0388925,order_placed,ETH/USDT:USDT,buy,0.01,4365.42,4343.59,4409.07,c0b27e4b-e3a5-42b2-84c2-abf5b416c945,,LIVE,
1755544929.9280007,order_filled,ETH/USDT:USDT,buy,0.01,4365.42,4343.59,4409.07,c0b27e4b-e3a5-42b2-84c2-abf5b416c945,,LIVE,
1755612895.1851516,order_placed,BTC/USDT:USDT,buy,0.001,114726.4,114152.8,115873.7,51e9fe34-01c5-4de4-b824-855059ad7c23,,LIVE,
1755612904.092528,order_filled,BTC/USDT:USDT,buy,0.001,114726.4,114152.8,115873.7,51e9fe34-01c5-4de4-b824-855059ad7c23,,LIVE,
1755613001.0551023,order_placed,ETH/USDT:USDT,buy,0.02,4262.52,4241.21,4305.15,aa71a0ab-59da-49b8-b9a6-29e6e7fe5181,,LIVE,
1755613010.0761209,order_filled,ETH/USDT:USDT,buy,0.02,4262.52,4241.21,4305.15,aa71a0ab-59da-49b8-b9a6-29e6e7fe5181,,LIVE,
1755613129.3998907,order_placed,SOL/USDT:USDT,buy,0.5,181.36,180.45,183.17,69496110-2947-4483-86c7-d56debd16d6e,,LIVE,
1755613138.3103495,order_filled,SOL/USDT:USDT,buy,0.5,181.36,180.45,183.17,69496110-2947-4483-86c7-d56debd16d6e,,LIVE,
1755613538.5705292,order_placed,BNB/USDT:USDT,sell,0.1,839.0,843.2,830.6,a9cc8dab-57ae-472f-90ff-93ca157e72f0,,LIVE,
1755613547.4714506,order_filled,BNB/USDT:USDT,sell,0.1,839.0,843.2,830.6,a9cc8dab-57ae-472f-90ff-93ca157e72f0,,LIVE,
1755613687.1845882,order_placed,ETH/USDT:USDT,buy,0.02,4230.23,4209.08,4272.53,7e8320c6-4ae5-4cc5-926c-0f075763c25e,,LIVE,
1755613696.091691,order_filled,ETH/USDT:USDT,buy,0.02,4230.23,4209.08,4272.53,7e8320c6-4ae5-4cc5-926c-0f075763c25e,,LIVE,
1755613792.0997984,order_placed,SOL/USDT:USDT,buy,0.7,179.45,178.55,181.24,b74afa24-6e25-4684-812e-73eb875cc949,,LIVE,
1755613801.0179944,order_filled,SOL/USDT:USDT,buy,0.7,179.45,178.55,181.24,b74afa24-6e25-4684-812e-73eb875cc949,,LIVE,
1755613900.6674848,order_placed,AVAX/USDT:USDT,buy,5.3,22.721,22.607,22.948,4b6ac4cc-f57f-4447-9849-f50c2cec6885,,LIVE,
1755613909.6110778,order_filled,AVAX/USDT:USDT,buy,5.3,22.721,22.607,22.948,4b6ac4cc-f57f-4447-9849-f50c2cec6885,,LIVE,
1755614017.5002437,order_placed,BNB/USDT:USDT,sell,0.14,835.0,839.2,826.7,66f5baef-dbcb-493f-ad64-addac5cd1c50,,LIVE,
1755614026.4053504,order_filled,BNB/USDT:USDT,sell,0.14,835.0,839.2,826.7,66f5baef-dbcb-493f-ad64-addac5cd1c50,,LIVE,
